logicalId,remark,nameAlias,citizenship,address,regulation.regulationType,regulation.organisationType,regulation.numberTitle,regulation.publicationUrl,subjectType.code,subjectType.classificationCode,birthdate.logicalId,birthdate.regulationLanguage,birthdate.calendarType,birthdate.year,birthdate.place,birthdate.countryIso2Code,birthdate.countryDescription,birthdate.remark,nameAlias.logicalId,nameAlias.regulationLanguage,nameAlias.wholeName,nameAlias.function,nameAlias.title,nameAlias.strong,birthdate.circa,birthdate.city,birthdate,citizenship.logicalId,citizenship.regulationLanguage,citizenship.countryIso2Code,citizenship.countryDescription,nameAlias.firstName,nameAlias.lastName,birthdate.region,birthdate.yearRangeFrom,birthdate.yearRangeTo,nameAlias.middleName,address.logicalId,address.regulationLanguage,address.countryIso2Code,address.countryDescription,nameAlias.gender,address.city,address.street,birthdate.birthdate,birthdate.dayOfMonth,birthdate.monthOfYear,address.remark,address.region,address.place,citizenship.diplomatic,citizenship.knownExpired,citizenship.knownFalse,citizenship.reportedLost,citizenship.revokedByIssuer,citizenship.number,citizenship.identificationTypeCode,citizenship.identificationTypeDescription,citizenship.remark,nameAlias.remark,address.zipCode,citizenship.issueDate,regulation,unitedNationId,designationDetails,citizenship.validTo,citizenship.region,address.poBox
105416,,"[{'logicalId': '105419', 'regulationLanguage': 'en', 'firstName': 'Kyu-Nam', 'lastName': 'SIN', 'wholeName': 'Kyu-Nam SIN', 'function': 'Director in the reinsurance department of Korea National Insurance Corporation (KNIC) based in the headquarters in Pyongyang and former authorised representative of KNIC in Hamburg, acting on behalf of KNIC or at its direction.', 'strong': '1'}, {'logicalId': '112462', 'regulationLanguage': 'en', 'firstName': 'Kyu Nam', 'lastName': 'SIN', 'wholeName': 'Kyu Nam SIN', 'strong': '1'}]",,,,,,,person,P,105417,en,GREGORIAN,1972,,KP,"KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",,,,,,,,,Pyongyang,,105418,en,00,UNKNOWN,,,,,,,,,,,,,,1972-09-12,12,9,,,,0,0,0,0,0,PO472132950,passport,National passport,,,,,"[{'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': ""Council Decision concerning restrictive measures against the Democratic People's Republic of Korea and repealing Decision 2013/183/CFSP"", 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02016D0849-20210807'}, {'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': 'Council Decision   amending Decision (CFSP) 2016/849', 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.120.01.0014.01.ENG&toc=OJ%3AL%3A2022%3A120%3ATOC'}]",,,,,
105420,,"[{'logicalId': '105423', 'regulationLanguage': 'en', 'firstName': 'Chun-San', 'lastName': 'PAK', 'wholeName': 'Chun-San PAK', 'function': 'Director in the reinsurance department of Korea National Insurance Corporation (KNIC) based in the headquarters in Pyongyang at least until December 2015 and former authorised chief representative of KNIC in Hamburg, continues to act for or on behalf of KNIC or at its direction.', 'strong': '1'}, {'logicalId': '112463', 'regulationLanguage': 'en', 'firstName': 'Chun San', 'lastName': 'PAK', 'wholeName': 'Chun San PAK', 'strong': '1'}]",,,,,,,person,P,105421,en,GREGORIAN,1953,,KP,"KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",,,,,,,,,Pyongyang,,105422,en,00,UNKNOWN,,,,,,,,,,,,,,1953-12-18,18,12,,,,0,0,0,0,0,PS472220097,passport,National passport,,,,,"[{'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': ""Council Decision concerning restrictive measures against the Democratic People's Republic of Korea and repealing Decision 2013/183/CFSP"", 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02016D0849-20210807'}, {'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': 'Council Decision   amending Decision (CFSP) 2016/849', 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.120.01.0014.01.ENG&toc=OJ%3AL%3A2022%3A120%3ATOC'}]",,,,,
105424,,,,,,,,,person,P,105425,en,GREGORIAN,1956,,00,UNKNOWN,,105426,en,Tong Myong SO,"Former president  of the Korea National Insurance Corporation (KNIC), former  KNIC  Executive Management Committee Chairman (June 2012); former Korean National Insurance Corporation General Manager, September 2013, acting on behalf of KNIC or at its direction.",,1,,,,,,,,Tong Myong,SO,,,,,,,,,,,,1956-09-10,10,9,,,,,,,,,,,,,,,,"[{'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': ""Council Decision concerning restrictive measures against the Democratic People's Republic of Korea and repealing Decision 2013/183/CFSP"", 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02016D0849-20210807'}, {'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': 'Council Decision   amending Decision (CFSP) 2016/849', 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.120.01.0014.01.ENG&toc=OJ%3AL%3A2022%3A120%3ATOC'}]",,,,,
107804,,"[{'logicalId': '107805', 'regulationLanguage': 'en', 'firstName': 'Chun-Sik', 'lastName': 'Choe', 'wholeName': 'Chun-Sik Choe', 'function': ""Chun-sik was the director of the Second Academy of Natural Sciences (SANS) and was the head of the DPRK's long-range missile program."", 'strong': '1'}, {'logicalId': '114024', 'regulationLanguage': 'en', 'firstName': ""Ch'un Sik"", 'lastName': ""Ch'oe"", 'wholeName': ""Ch'un Sik Ch'oe"", 'strong': '1'}, {'logicalId': '114025', 'regulationLanguage': 'en', 'firstName': 'Chun Sik', 'lastName': 'Choe', 'wholeName': 'Chun Sik Choe', 'strong': '1'}]",,,,,,,person,P,107852,en,GREGORIAN,1954,,00,UNKNOWN,,,,,,,,,,,107853,en,KP,"KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",,,,,,,,,,,,,,1954-10-12,12,10,,,,,,,,,,,,,,,,"[{'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': ""Council Decision concerning restrictive measures against the Democratic People's Republic of Korea and repealing Decision 2013/183/CFSP"", 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02016D0849-20210807'}, {'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': 'Council Decision   amending Decision (CFSP) 2016/849', 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.120.01.0014.01.ENG&toc=OJ%3AL%3A2022%3A120%3ATOC'}]",,,,,
107806,Date of designation: 2.3.2016,,"[{'logicalId': '107856', 'regulationLanguage': 'en', 'countryIso2Code': 'KP', 'countryDescription': ""KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF""}, {'logicalId': '107857', 'regulationLanguage': 'en', 'diplomatic': '0', 'knownExpired': '0', 'knownFalse': '0', 'reportedLost': '0', 'revokedByIssuer': '0', 'number': '563120356', 'identificationTypeCode': 'passport', 'identificationTypeDescription': 'National passport', 'countryIso2Code': '00', 'countryDescription': 'UNKNOWN'}, {'logicalId': '107858', 'regulationLanguage': 'en', 'diplomatic': '0', 'knownExpired': '0', 'knownFalse': '0', 'reportedLost': '0', 'revokedByIssuer': '0', 'number': '472320665', 'validTo': '2017-09-26', 'identificationTypeCode': 'passport', 'identificationTypeDescription': 'National passport', 'countryIso2Code': '00', 'countryDescription': 'UNKNOWN'}]",,,,,,person,P,,,,,,,,,107807,en,Song Il Choe,Tanchon Commercial Bank Representative. Served as the Tanchon Commercial Bank Representative in Vietnam.,,1,,,,,,,,Song Il,Choe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': ""Council Decision concerning restrictive measures against the Democratic People's Republic of Korea and repealing Decision 2013/183/CFSP"", 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02016D0849-20210807'}, {'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': 'Council Decision   amending Decision (CFSP) 2016/849', 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.120.01.0014.01.ENG&toc=OJ%3AL%3A2022%3A120%3ATOC'}]",,,,,
107808,,"[{'logicalId': '114026', 'regulationLanguage': 'en', 'firstName': 'Gwang Il', 'lastName': 'Hyon', 'wholeName': 'Gwang Il Hyon', 'strong': '1'}, {'logicalId': '114027', 'regulationLanguage': 'en', 'firstName': 'Kwang II', 'lastName': 'Hyon', 'wholeName': 'Kwang II Hyon', 'function': 'Department Director for Scientific Development at the National Aerospace Development Administration.', 'strong': '1'}]",,,,,,,person,P,107860,en,GREGORIAN,1961,,00,UNKNOWN,,,,,,,,,,,107861,en,KP,"KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",,,,,,,,,,,,,,1961-05-27,27,5,,,,,,,,,,,,,,,,"[{'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': ""Council Decision concerning restrictive measures against the Democratic People's Republic of Korea and repealing Decision 2013/183/CFSP"", 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02016D0849-20210807'}, {'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': 'Council Decision   amending Decision (CFSP) 2016/849', 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.120.01.0014.01.ENG&toc=OJ%3AL%3A2022%3A120%3ATOC'}]",,,,,
107810,,"[{'logicalId': '107811', 'regulationLanguage': 'en', 'firstName': 'Bom', 'middleName': 'Su', 'lastName': 'Jang', 'wholeName': 'Bom Su Jang', 'function': 'Tanchon Commercial Bank Representative in Syria.', 'strong': '1'}, {'logicalId': '107864', 'regulationLanguage': 'en', 'firstName': 'Pom', 'middleName': 'Su', 'lastName': 'Jang', 'wholeName': 'Pom Su Jang', 'strong': '1'}, {'logicalId': '113892', 'regulationLanguage': 'en', 'firstName': 'Hyon', 'middleName': 'U', 'lastName': 'Jang', 'wholeName': 'Hyon U Jang', 'strong': '1'}]","[{'logicalId': '107863', 'regulationLanguage': 'en', 'countryIso2Code': 'KP', 'countryDescription': ""KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF""}, {'logicalId': '113894', 'regulationLanguage': 'en', 'diplomatic': '1', 'knownExpired': '0', 'knownFalse': '0', 'reportedLost': '0', 'revokedByIssuer': '0', 'number': '836110034', 'validTo': '2020-01-01', 'identificationTypeCode': 'passport', 'identificationTypeDescription': 'National passport', 'countryIso2Code': '00', 'countryDescription': 'UNKNOWN'}]",,,,,,person,P,,,,,,,,,,,,,,,,,"[{'logicalId': '107862', 'regulationLanguage': 'en', 'calendarType': 'GREGORIAN', 'birthdate': '1957-04-15', 'dayOfMonth': '15', 'monthOfYear': '4', 'year': '1957', 'countryIso2Code': '00', 'countryDescription': 'UNKNOWN'}, {'logicalId': '113893', 'regulationLanguage': 'en', 'calendarType': 'GREGORIAN', 'birthdate': '1958-02-22', 'dayOfMonth': '22', 'monthOfYear': '2', 'year': '1958', 'countryIso2Code': '00', 'countryDescription': 'UNKNOWN'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': ""Council Decision concerning restrictive measures against the Democratic People's Republic of Korea and repealing Decision 2013/183/CFSP"", 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02016D0849-20210807'}, {'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': 'Council Decision   amending Decision (CFSP) 2016/849', 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.120.01.0014.01.ENG&toc=OJ%3AL%3A2022%3A120%3ATOC'}]",,,,,
107812,Date of designation: 2.3.2016.,,,,,,,,person,P,107865,en,GREGORIAN,1957,,00,UNKNOWN,,107813,en,Yong Son Jang,Korea Mining Development Trading Corporation (KOMID) Representative. Served as the KOMID representative in Iran.,,1,,,,107866,en,KP,"KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",Yong Son,Jang,,,,,,,,,,,,1957-02-20,20,2,,,,,,,,,,,,,,,,"[{'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': ""Council Decision concerning restrictive measures against the Democratic People's Republic of Korea and repealing Decision 2013/183/CFSP"", 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02016D0849-20210807'}, {'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': 'Council Decision   amending Decision (CFSP) 2016/849', 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.120.01.0014.01.ENG&toc=OJ%3AL%3A2022%3A120%3ATOC'}]",,,,,
107814,,"[{'logicalId': '107815', 'regulationLanguage': 'en', 'firstName': 'Myong', 'middleName': 'Guk', 'lastName': 'Jon', 'wholeName': 'Myong Guk Jon', 'function': 'Tanchon Commercial Bank Representative in Syria.', 'strong': '1'}, {'logicalId': '113895', 'regulationLanguage': 'en', 'firstName': 'Yong', 'middleName': 'Sang', 'lastName': 'Jon', 'wholeName': 'Yong Sang Jon', 'strong': '1'}, {'logicalId': '113896', 'regulationLanguage': 'en', 'wholeName': ""Cho'n Myo'ng-kuk"", 'strong': '1'}]","[{'logicalId': '107868', 'regulationLanguage': 'en', 'countryIso2Code': 'KP', 'countryDescription': ""KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF""}, {'logicalId': '107869', 'regulationLanguage': 'en', 'diplomatic': '0', 'knownExpired': '0', 'knownFalse': '0', 'reportedLost': '0', 'revokedByIssuer': '0', 'number': '4721202031', 'validTo': '2017-02-21', 'identificationTypeCode': 'passport', 'identificationTypeDescription': 'National passport', 'countryIso2Code': '00', 'countryDescription': 'UNKNOWN'}, {'logicalId': '113898', 'regulationLanguage': 'en', 'diplomatic': '1', 'knownExpired': '0', 'knownFalse': '0', 'reportedLost': '0', 'revokedByIssuer': '0', 'number': '836110035', 'validTo': '2020-01-01', 'identificationTypeCode': 'passport', 'identificationTypeDescription': 'National passport', 'countryIso2Code': '00', 'countryDescription': 'UNKNOWN'}]",,,,,,person,P,,,,,,,,,,,,,,,,,"[{'logicalId': '107867', 'regulationLanguage': 'en', 'calendarType': 'GREGORIAN', 'birthdate': '1976-10-18', 'dayOfMonth': '18', 'monthOfYear': '10', 'year': '1976', 'countryIso2Code': '00', 'countryDescription': 'UNKNOWN'}, {'logicalId': '113897', 'regulationLanguage': 'en', 'calendarType': 'GREGORIAN', 'birthdate': '1976-08-25', 'dayOfMonth': '25', 'monthOfYear': '8', 'year': '1976', 'countryIso2Code': '00', 'countryDescription': 'UNKNOWN'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': ""Council Decision concerning restrictive measures against the Democratic People's Republic of Korea and repealing Decision 2013/183/CFSP"", 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02016D0849-20210807'}, {'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': 'Council Decision   amending Decision (CFSP) 2016/849', 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.120.01.0014.01.ENG&toc=OJ%3AL%3A2022%3A120%3ATOC'}]",,,,,
107816,,"[{'logicalId': '107817', 'regulationLanguage': 'en', 'wholeName': 'Kang Mun Kil', 'function': 'Kang Mun Kil has conducted nuclear procurement activities as a representative of Namchongang, also known as Namhung.', 'strong': '1'}, {'logicalId': '107873', 'regulationLanguage': 'en', 'wholeName': 'Jiang Wen-ji', 'strong': '1'}]","[{'logicalId': '107871', 'regulationLanguage': 'en', 'countryIso2Code': 'KP', 'countryDescription': ""KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF""}, {'logicalId': '107872', 'regulationLanguage': 'en', 'diplomatic': '0', 'knownExpired': '0', 'knownFalse': '0', 'reportedLost': '0', 'revokedByIssuer': '0', 'number': 'PS472330208', 'validTo': '2017-07-04', 'identificationTypeCode': 'passport', 'identificationTypeDescription': 'National passport', 'countryIso2Code': '00', 'countryDescription': 'UNKNOWN'}]",,,,,,person,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': ""Council Decision concerning restrictive measures against the Democratic People's Republic of Korea and repealing Decision 2013/183/CFSP"", 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02016D0849-20210807'}, {'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': 'Council Decision   amending Decision (CFSP) 2016/849', 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.120.01.0014.01.ENG&toc=OJ%3AL%3A2022%3A120%3ATOC'}]",,,,,
107818,,,,,,,,,person,P,107874,en,GREGORIAN,1969,,00,UNKNOWN,,107819,en,Ryong Kang,Korea Mining Development Trading Corporation (KOMID) Representative in Syria.,,1,,,,107875,en,KP,"KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",Ryong,Kang,,,,,,,,,,,,1969-08-21,21,8,,,,,,,,,,,,,,,,"[{'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': ""Council Decision concerning restrictive measures against the Democratic People's Republic of Korea and repealing Decision 2013/183/CFSP"", 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02016D0849-20210807'}, {'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': 'Council Decision   amending Decision (CFSP) 2016/849', 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.120.01.0014.01.ENG&toc=OJ%3AL%3A2022%3A120%3ATOC'}]",,,,,
107820,Date of designation: 2.3.2016.,"[{'logicalId': '107821', 'regulationLanguage': 'en', 'firstName': 'Jung Jong', 'lastName': 'Kim', 'wholeName': 'Jung Jong Kim', 'function': 'Tanchon Commercial Bank Representative. Served as the Tanchon Commercial Bank Representative in Vietnam.', 'strong': '1'}, {'logicalId': '107881', 'regulationLanguage': 'en', 'firstName': 'Chung Chong', 'lastName': 'Kim', 'wholeName': 'Chung Chong Kim', 'function': 'Tanchon Commercial Bank Representative. Served as the Tanchon Commercial Bank Representative in Vietnam.', 'strong': '1'}]","[{'logicalId': '107877', 'regulationLanguage': 'en', 'countryIso2Code': 'KP', 'countryDescription': ""KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF""}, {'logicalId': '107878', 'regulationLanguage': 'en', 'diplomatic': '0', 'knownExpired': '0', 'knownFalse': '0', 'reportedLost': '0', 'revokedByIssuer': '0', 'number': '563210184', 'validTo': '2018-06-18', 'identificationTypeCode': 'passport', 'identificationTypeDescription': 'National passport', 'countryIso2Code': '00', 'countryDescription': 'UNKNOWN'}, {'logicalId': '107879', 'regulationLanguage': 'en', 'diplomatic': '0', 'knownExpired': '0', 'knownFalse': '0', 'reportedLost': '0', 'revokedByIssuer': '0', 'number': '381110042', 'validTo': '2016-01-25', 'identificationTypeCode': 'passport', 'identificationTypeDescription': 'National passport', 'countryIso2Code': '00', 'countryDescription': 'UNKNOWN'}, {'logicalId': '107880', 'regulationLanguage': 'en', 'diplomatic': '0', 'knownExpired': '0', 'knownFalse': '0', 'reportedLost': '0', 'revokedByIssuer': '0', 'number': '199421147', 'validTo': '2014-12-29', 'identificationTypeCode': 'passport', 'identificationTypeDescription': 'National passport', 'countryIso2Code': '00', 'countryDescription': 'UNKNOWN'}]",,,,,,person,P,107876,en,GREGORIAN,1966,,00,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-11-07,7,11,,,,,,,,,,,,,,,,"[{'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': ""Council Decision concerning restrictive measures against the Democratic People's Republic of Korea and repealing Decision 2013/183/CFSP"", 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02016D0849-20210807'}, {'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': 'Council Decision   amending Decision (CFSP) 2016/849', 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.120.01.0014.01.ENG&toc=OJ%3AL%3A2022%3A120%3ATOC'}]",,,,,
107822,,,,,,,,,person,P,107882,en,GREGORIAN,1968,,00,UNKNOWN,,107823,en,Kim Kyu,Korea Mining Development Trading Corporation (KOMID) External Affairs Officer.,,1,,,,107883,en,KP,"KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",Kim,Kyu,,,,,,,,,,,,1968-07-30,30,7,,,,,,,,,,,,,,,,"[{'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': ""Council Decision concerning restrictive measures against the Democratic People's Republic of Korea and repealing Decision 2013/183/CFSP"", 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02016D0849-20210807'}, {'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': 'Council Decision   amending Decision (CFSP) 2016/849', 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.120.01.0014.01.ENG&toc=OJ%3AL%3A2022%3A120%3ATOC'}]",,,,,
107828,,"[{'logicalId': '107829', 'regulationLanguage': 'en', 'firstName': 'Tae Hun', 'lastName': 'Ko', 'wholeName': 'Tae Hun Ko', 'function': 'Tanchon Commercial Bank Representative.', 'strong': '1'}, {'logicalId': '107887', 'regulationLanguage': 'en', 'firstName': 'Myong Gi', 'lastName': 'Kim', 'wholeName': 'Myong Gi Kim', 'strong': '1'}]","[{'logicalId': '107885', 'regulationLanguage': 'en', 'countryIso2Code': 'KP', 'countryDescription': ""KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF""}, {'logicalId': '107886', 'regulationLanguage': 'en', 'diplomatic': '0', 'knownExpired': '0', 'knownFalse': '0', 'reportedLost': '0', 'revokedByIssuer': '0', 'number': '563120630', 'validTo': '2018-03-20', 'identificationTypeCode': 'passport', 'identificationTypeDescription': 'National passport', 'countryIso2Code': '00', 'countryDescription': 'UNKNOWN'}]",,,,,,person,P,107884,en,GREGORIAN,1972,,00,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972-05-25,25,5,,,,,,,,,,,,,,,,"[{'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': ""Council Decision concerning restrictive measures against the Democratic People's Republic of Korea and repealing Decision 2013/183/CFSP"", 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02016D0849-20210807'}, {'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': 'Council Decision   amending Decision (CFSP) 2016/849', 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.120.01.0014.01.ENG&toc=OJ%3AL%3A2022%3A120%3ATOC'}]",,,,,
107830,,,"[{'logicalId': '107889', 'regulationLanguage': 'en', 'countryIso2Code': 'KP', 'countryDescription': ""KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF""}, {'logicalId': '107890', 'regulationLanguage': 'en', 'diplomatic': '0', 'knownExpired': '0', 'knownFalse': '0', 'reportedLost': '0', 'revokedByIssuer': '0', 'number': 'PO381230469', 'validTo': '2016-04-06', 'identificationTypeCode': 'passport', 'identificationTypeDescription': 'National passport', 'countryIso2Code': '00', 'countryDescription': 'UNKNOWN'}]",,,,,,person,P,107888,en,GREGORIAN,1945,,00,UNKNOWN,,107831,en,Man Gon Ri,Ri Man Gon is the Minister of the Munitions Industry Department.,,1,,,,,,,,Man Gon,Ri,,,,,,,,,,,,1945-10-29,29,10,,,,,,,,,,,,,,,,"[{'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': ""Council Decision concerning restrictive measures against the Democratic People's Republic of Korea and repealing Decision 2013/183/CFSP"", 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02016D0849-20210807'}, {'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': 'Council Decision   amending Decision (CFSP) 2016/849', 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.120.01.0014.01.ENG&toc=OJ%3AL%3A2022%3A120%3ATOC'}]",,,,,
107832,,,"[{'logicalId': '107892', 'regulationLanguage': 'en', 'countryIso2Code': 'KP', 'countryDescription': ""KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF""}, {'logicalId': '107893', 'regulationLanguage': 'en', 'diplomatic': '0', 'knownExpired': '0', 'knownFalse': '0', 'reportedLost': '0', 'revokedByIssuer': '0', 'number': '563410081', 'identificationTypeCode': 'passport', 'identificationTypeDescription': 'National passport', 'countryIso2Code': '00', 'countryDescription': 'UNKNOWN'}]",,,,,,person,P,107891,en,GREGORIAN,1965,,00,UNKNOWN,,107833,en,Jin Ryu,Korea Mining Development Trading Corporation (KOMID) Representative in Syria.,,1,,,,,,,,Jin,Ryu,,,,,,,,,,,,1965-08-07,7,8,,,,,,,,,,,,,,,,"[{'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': ""Council Decision concerning restrictive measures against the Democratic People's Republic of Korea and repealing Decision 2013/183/CFSP"", 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02016D0849-20210807'}, {'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': 'Council Decision   amending Decision (CFSP) 2016/849', 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.120.01.0014.01.ENG&toc=OJ%3AL%3A2022%3A120%3ATOC'}]",,,,,
107834,,,,,,,,,person,P,,,,,,,,,107835,en,Chol U Yu,Yu Choi U is the Director of the National Aerospace Development Administration.,,1,,,,107894,en,KP,"KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",Chol U,Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': ""Council Decision concerning restrictive measures against the Democratic People's Republic of Korea and repealing Decision 2013/183/CFSP"", 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02016D0849-20210807'}, {'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': 'Council Decision   amending Decision (CFSP) 2016/849', 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.120.01.0014.01.ENG&toc=OJ%3AL%3A2022%3A120%3ATOC'}]",,,,,
